"Ident_8","Kmp_Rsys",Rijstrook,"X_coord_EPSG_31370","Y_coord_EPSG_31370","beschrijvende_id","breedtegraad_EPSG_4326","lengtegraad_EPSG_4326","lve_nr","unieke_id","volledige_naam"
A0210002,"14.673",B09,"168809.3069","211998.8081",H291L10,"51.21763075","4.637961937","549.0",4258,"E34 kmpt 14.575 enkele snede"
A0171521,"0.287",R10,"64780.6385","197256.9715",H207L10,"51.07916356","3.152628421","29.0",329,"complex Torhout (10)"
A0210002,"14.673",R10,"168809.3069","211998.8081",H291L20,"51.21763075","4.637961937","549.0",4259,"E34 kmpt 14.575 enkele snede"
A0210002,"23.244",R10,"176432.6039","214932.2495",H291L20,"51.24369782","4.747281726","553.0",4271,"E34 RVMS kmpt 23.2"
A0210002,"23.244",R11,"176432.6039","214932.2495",H291L30,"51.24369782","4.747281726","553.0",4272,"E34 RVMS kmpt 23.2"
R0020001,"86.276",R09,"145634.1443","221547.8357",H292L10,"51.30375158","4.306157546","274.0",4276,"Complex nr 12 Lillo"
R0020001,"86.276",R10,"145634.1443","221547.8357",H292L20,"51.30375158","4.306157546","274.0",4277,"Complex nr 12 Lillo"
R0020001,"86.276",R11,"145634.1443","221547.8357",H292L30,"51.30375158","4.306157546","274.0",4278,"Complex nr 12 Lillo"
A0210002,"23.244",B09,"176432.6039","214932.2495",H291L10,"51.24369782","4.747281726","553.0",4270,"E34 RVMS kmpt 23.2"
A0171561,"0.043",R10,"64767.3451","197168.6239",H205L10,"51.07836757","3.15245939","29.0",330,"complex Torhout (10)"
A017J021,None,R10,"64779.6903","197209.3127",H208L10,"51.07873508","3.152626024","29.0",331,"complex Torhout (10)"
A017J011,None,R10,"64780.5399","197209.2091",H206L10,"51.07873427","3.152638171","29.0",332,"complex Torhout (10)"
A0100002,"68.642",R10,"82020.8973","198818.1195",H221L10,"51.09547526","3.398333889","32.0",333,"Aalter - Beernem"
A0100002,"68.642",R11,"82020.8973","198818.1195",H221L20,"51.09547526","3.398333889","32.0",334,"Aalter - Beernem"
A0100002,"68.642",R12,"82020.8973","198818.1195",H221L30,"51.09547526","3.398333889","32.0",335,"Aalter - Beernem"
A0100001,"68.639",R10,"82033.4353","198837.0813",H222L10,"51.09564716","3.398509319","32.0",336,"Aalter - Beernem"
A0100001,"68.639",R11,"82033.4353","198837.0813",H222L20,"51.09564716","3.398509319","32.0",337,"Aalter - Beernem"
A0100001,"68.639",R12,"82033.4353","198837.0813",H222L30,"51.09564716","3.398509319","32.0",338,"Aalter - Beernem"
A0210002,"21.406",R10,"174593.2929","214940.9109",H291L20,"51.24385717","4.720943154","552.0",4268,"E34 kmpt 21.39 enkele snede"
N0490002,"71.074",R10,"82152.0165","215676.2103",H221L10,"51.24700766","3.397058462","33.0",339,"Westkapelle - Maldegem"
A0210002,"21.406",R11,"174593.2929","214940.9109",H291L30,"51.24385717","4.720943154","552.0",4269,"E34 kmpt 21.39 enkele snede"
A0010002,"46.598",R10,"163852.7443","222688.4341",H291L10,"51.31385184","4.567433226","583.0",4282,"E19 snede BWM kmpt 46.6"
A0010002,"46.598",R11,"163852.7443","222688.4341",H291L20,"51.31385184","4.567433226","583.0",4283,"E19 snede BWM kmpt 46.6"
A0010002,"48.123",R10,"165058.1547","223629.7431",H291L10,"51.32228197","4.584760393","584.0",4284,"E19 snede BWM kmpt 48.1"
A0010002,"48.123",R11,"165058.1547","223629.7431",H291L20,"51.32228197","4.584760393","584.0",4285,"E19 snede BWM kmpt 48.1"
A0010002,"49.622",R10,"166198.7259","224594.9913",H291L10,"51.33092653","4.60116467","585.0",4286,"E19 snede BWM kmpt 49.6"
A0010002,"49.622",R11,"166198.7259","224594.9913",H291L20,"51.33092653","4.60116467","585.0",4287,"E19 snede BWM kmpt 49.6"
A0010002,"51.151",R10,"167207.6537","225736.2705",H291L10,"51.3411549","4.615694421","586.0",4288,"E19 snede BWM kmpt 51.1"
A0010002,"51.151",R11,"167207.6537","225736.2705",H291L20,"51.3411549","4.615694421","586.0",4289,"E19 snede BWM kmpt 51.1"
R0020002,"86.126",R10,"145496.9269","221474.2725",S191L20,"51.30308934","4.304190926","274.0",4280,"Complex nr 12 Lillo"
N0490002,"71.074",R11,"82152.0165","215676.2103",H221L20,"51.24700766","3.397058462","33.0",340,"Westkapelle - Maldegem"
R0020002,"86.126",R11,"145496.9269","221474.2725",S191L30,"51.30308934","4.304190926","274.0",4281,"Complex nr 12 Lillo"
N0490001,"71.071",R10,"82163.3941","215678.6471",H222L10,"51.24703089","3.397220933","33.0",341,"Westkapelle - Maldegem"
N0490001,"71.071",R11,"82163.3941","215678.6471",H222L20,"51.24703089","3.397220933","33.0",342,"Westkapelle - Maldegem"
N0490002,"57.854",R10,"92803.0339","210875.7959",H221L10,"51.20501599","3.550342895","34.0",343,"Maldegem - Zelzate-West"
N0490002,"57.854",R11,"92803.0339","210875.7959",H221L20,"51.20501599","3.550342895","34.0",344,"Maldegem - Zelzate-West"
N0490001,"57.853",R10,"92810.2915","210889.6527",H222L10,"51.20514125","3.55044455","34.0",345,"Maldegem - Zelzate-West"
N0490001,"57.853",R11,"92810.2915","210889.6527",H222L20,"51.20514125","3.55044455","34.0",346,"Maldegem - Zelzate-West"
R0011511,"0.081",R10,"148831.9317","212926.5037",H391L10,"51.22627617","4.352036575","76.0",347,"complex St-Anna - Linkeroever (7)"
R0011511,"0.081",R11,"148831.9317","212926.5037",H391L20,"51.22627617","4.352036575","76.0",348,"complex St-Anna - Linkeroever (7)"
R0011411,"0.071",R10,"148849.4073","212920.5943",H307L10,"51.22622308","4.352286755","76.0",349,"complex St-Anna - Linkeroever (7)"
R0020002,"86.126",R09,"145496.9269","221474.2725",S191L10,"51.30308934","4.304190926","274.0",4279,"Complex nr 12 Lillo"
A0010002,"54.956",R11,"169425.1891","228830.6559",H291L20,"51.36889596","4.647683695","588.0",4293,"E19 snede BWM kmpt 55.0"
A0010002,"56.304",R10,"170232.9869","229911.1957",H291L10,"51.37857968","4.659343522","589.0",4294,"E19 snede BWM kmpt 56.3"
A0010002,"56.304",R11,"170232.9869","229911.1957",H291L20,"51.37857968","4.659343522","589.0",4295,"E19 snede BWM kmpt 56.3"
A0010002,"52.896",R10,"168223.9373","227156.4723",H291L10,"51.35388812","4.630350285","587.0",4290,"E19 snede BWM kmpt 52.9"
R0011561,"0.601",R10,"148801.7443","212862.9289",H392L10,"51.22570467","4.351604646","76.0",350,"complex St-Anna - Linkeroever (7)"
A0010002,"52.896",R11,"168223.9373","227156.4723",H291L20,"51.35388812","4.630350285","587.0",4291,"E19 snede BWM kmpt 52.9"
R0011561,"0.601",R11,"148801.7443","212862.9289",H392L20,"51.22570467","4.351604646","76.0",351,"complex St-Anna - Linkeroever (7)"
A0010002,"54.956",R10,"169425.1891","228830.6559",H291L10,"51.36889596","4.647683695","588.0",4292,"E19 snede BWM kmpt 55.0"
A0110171,"0.074",R10,"148978.1225","213099.2383",S105L10,"51.22782903","4.354128822","76.0",352,"complex St-Anna - Linkeroever (7)"
R0011461,"0.082",R10,"148978.7549","213092.1083",S108L10,"51.22776495","4.354137894","76.0",353,"complex St-Anna - Linkeroever (7)"
A0110141,"0.693",R10,"148978.0349","213060.0853",S106L10,"51.22747711","4.354127673","76.0",354,"complex St-Anna - Linkeroever (7)"
R0019261,"0.048",R10,"148797.7757","211971.7757",H291L10,"51.21769463","4.351550677","77.0",355,"knooppunt Antwerpen-West (ring2>ring2+E1"
R0019261,"0.048",R11,"148797.7757","211971.7757",H291L20,"51.21769463","4.351550677","77.0",356,"knooppunt Antwerpen-West (ring2>ring2+E1"
R0011321,"0.05",R10,"148787.7039","211971.7941",H207L10,"51.21769478","4.351406526","77.0",357,"knooppunt Antwerpen-West (ring2>ring2+E1"
R0011321,"0.05",R11,"148787.7039","211971.7941",H207L20,"51.21769478","4.351406526","77.0",358,"knooppunt Antwerpen-West (ring2>ring2+E1"
A0140001,"100.191",R10,"148836.5219","211529.9963",H192L10,"51.21372382","4.352106585","78.0",359,"knooppunt Antwerpen-West (E17>R1)"
A0140001,"100.191",R11,"148836.5219","211529.9963",H192L20,"51.21372382","4.352106585","78.0",360,"knooppunt Antwerpen-West (E17>R1)"
A0140001,"100.191",R12,"148836.5219","211529.9963",H192L30,"51.21372382","4.352106585","78.0",361,"knooppunt Antwerpen-West (E17>R1)"
R0011351,"0.104",R10,"148762.3073","211538.6423",H108L10,"51.21380138","4.351044465","78.0",362,"knooppunt Antwerpen-West (E17>R1)"
R0011351,"0.104",R11,"148762.3073","211538.6423",H108L20,"51.21380138","4.351044465","78.0",363,"knooppunt Antwerpen-West (E17>R1)"
R0010001,"15.47",R10,"149201.4253","211737.1849",H108L10,"51.2155867","4.357328317","79.0",364,"knooppunt Antwerpen-West (ring1>ring1+E1"
R0010001,"15.47",R11,"149201.4253","211737.1849",H108L20,"51.2155867","4.357328317","79.0",365,"knooppunt Antwerpen-West (ring1>ring1+E1"
R0011331,"0.076",R10,"149195.6233","211721.4951",H192L10,"51.21544567","4.357245314","79.0",366,"knooppunt Antwerpen-West (ring1>ring1+E1"
R0011331,"0.076",R11,"149195.6233","211721.4951",H192L20,"51.21544567","4.357245314","79.0",367,"knooppunt Antwerpen-West (ring1>ring1+E1"
R0011331,"0.076",R12,"149195.6233","211721.4951",H192L30,"51.21544567","4.357245314","79.0",368,"knooppunt Antwerpen-West (ring1>ring1+E1"
R0011331,"0.076",R13,"149195.6233","211721.4951",H192L40,"51.21544567","4.357245314","79.0",369,"knooppunt Antwerpen-West (ring1>ring1+E1"
N0160001,"22.649",TR11,"139505.6749","201038.7047",H222L10,"51.11932878","4.218873981","55.0",29,Temsebrug
R0011261,"0.47",R10,"149417.6373","211733.7399",S305L10,"51.21555598","4.360422674","79.0",370,"knooppunt Antwerpen-West (ring1>ring1+E1"
R0011261,"0.47",R11,"149417.6373","211733.7399",S305L20,"51.21555598","4.360422674","79.0",371,"knooppunt Antwerpen-West (ring1>ring1+E1"
R0011211,"0.203",R10,"149485.7015","211688.3221",S308L10,"51.2151478","4.361396843","79.0",372,"knooppunt Antwerpen-West (ring1>ring1+E1"
R0011211,"0.203",R11,"149485.7015","211688.3221",S308L20,"51.2151478","4.361396843","79.0",373,"knooppunt Antwerpen-West (ring1>ring1+E1"
R0011151,"0.152",R10,"151060.2695","210215.3083",H108L10,"51.20190685","4.383926803","80.0",374,"knooppunt Antwerpen-Centrum +  Het Zuid"
A1120001,"0.762",R10,"151012.0233","210243.2287",H108L20,"51.2021579","4.383236604","80.0",375,"knooppunt Antwerpen-Centrum +  Het Zuid"
A1120001,"0.762",R11,"151012.0233","210243.2287",H108L30,"51.2021579","4.383236604","80.0",376,"knooppunt Antwerpen-Centrum +  Het Zuid"
A1120001,"1.47",R10,"151014.5455","209646.1133",H191L10,"51.19679075","4.383270943","81.0",377,"knooppunt Antwerpen-Centrum +  Het Zuid"
A1120001,"1.47",R11,"151014.5455","209646.1133",H191L20,"51.19679075","4.383270943","81.0",378,"knooppunt Antwerpen-Centrum +  Het Zuid"
R0011181,"0.056",R10,"151023.8597","209662.4137",H107L10,"51.19693724","4.383404239","81.0",379,"knooppunt Antwerpen-Centrum +  Het Zuid"
N0160001,"22.649",R10,"139505.6749","201038.7047",H222L20,"51.11932878","4.218873981","55.0",30,Temsebrug
R0010002,"8.443",R08,"154696.3749","209864.3267",H221L10,"51.19873364","4.435945615","16.0",31,"Berchem - Borgerhout"
R0010002,"8.443",R09,"154696.3749","209864.3267",H221L20,"51.19873364","4.435945615","16.0",32,"Berchem - Borgerhout"
R0010002,"8.443",R10,"154696.3749","209864.3267",H221L30,"51.19873364","4.435945615","16.0",33,"Berchem - Borgerhout"
R0010002,"8.443",R11,"154696.3749","209864.3267",H221L40,"51.19873364","4.435945615","16.0",34,"Berchem - Borgerhout"
R0010002,"8.443",R12,"154696.3749","209864.3267",H221L50,"51.19873364","4.435945615","16.0",35,"Berchem - Borgerhout"
R0010001,"8.432",R08,"154674.8843","209872.1089",H222L10,"51.19880377","4.43563826","16.0",36,"Berchem - Borgerhout"
R0010001,"8.432",R09,"154674.8843","209872.1089",H222L20,"51.19880377","4.43563826","16.0",37,"Berchem - Borgerhout"
R0010001,"8.432",R10,"154674.8843","209872.1089",H222L30,"51.19880377","4.43563826","16.0",38,"Berchem - Borgerhout"
R0010001,"8.432",R11,"154674.8843","209872.1089",H222L40,"51.19880377","4.43563826","16.0",39,"Berchem - Borgerhout"
R0011181,"0.056",R11,"151023.8597","209662.4137",H107L20,"51.19693724","4.383404239","81.0",380,"knooppunt Antwerpen-Centrum +  Het Zuid"
A1124751,"0.132",R10,"150714.5483","209682.0011",S106L10,"51.19711379","4.378979292","81.0",381,"knooppunt Antwerpen-Centrum +  Het Zuid"
R0011141,"0.046",R10,"150719.2115","209689.1085",S106L20,"51.19717767","4.379046019","81.0",382,"knooppunt Antwerpen-Centrum +  Het Zuid"
R0011121,"0.472",P00,"150726.3615","209698.5099",S107L10,"51.19726217","4.379148327","81.0",383,"knooppunt Antwerpen-Centrum +  Het Zuid"
R0011121,"0.472",R10,"150726.3615","209698.5099",S107L20,"51.19726217","4.379148327","81.0",384,"knooppunt Antwerpen-Centrum +  Het Zuid"
A1120002,"1.719",R10,"151200.1211","209481.5633",H291L10,"51.19531132","4.385925201","82.0",385,"knooppunt Antwerpen-Centrum + Het Kiel"
A1120002,"1.719",R11,"151200.1211","209481.5633",H291L20,"51.19531132","4.385925201","82.0",386,"knooppunt Antwerpen-Centrum + Het Kiel"
R0011171,"0.081",R10,"151225.4707","209494.9583",H207L10,"51.19543166","4.386287885","82.0",387,"knooppunt Antwerpen-Centrum + Het Kiel"
R0011171,"0.081",R11,"151225.4707","209494.9583",H207L20,"51.19543166","4.386287885","82.0",388,"knooppunt Antwerpen-Centrum + Het Kiel"
N1860002,"1.094",R10,"151218.6721","209271.9539",S106L10,"51.19342721","4.38618985","82.0",389,"knooppunt Antwerpen-Centrum + Het Kiel"
R0010001,"8.432",R12,"154674.8843","209872.1089",H222L50,"51.19880377","4.43563826","16.0",40,"Berchem - Borgerhout"
R0010002,"4.868",R10,"155323.4067","213056.7953",H223L10,"51.22742337","4.44496352","17.0",41,"complex Deurne (2)"
R0010002,"4.868",R11,"155323.4067","213056.7953",H223L20,"51.22742337","4.44496352","17.0",42,"complex Deurne (2)"
R0010002,"4.868",R12,"155323.4067","213056.7953",H223L30,"51.22742337","4.44496352","17.0",43,"complex Deurne (2)"
R0010002,"4.868",R13,"155323.4067","213056.7953",H223L40,"51.22742337","4.44496352","17.0",44,"complex Deurne (2)"
R0010321,"0.031",R10,"155329.2475","213065.0187",H207L10,"51.22749723","4.445047254","17.0",45,"complex Deurne (2)"
R0010321,"0.031",R11,"155329.2475","213065.0187",H207L20,"51.22749723","4.445047254","17.0",46,"complex Deurne (2)"
R0010001,"4.863",R09,"155304.8351","213043.9367",H224L10,"51.22730797","4.444697472","17.0",47,"complex Deurne (2)"
R0010001,"4.863",R10,"155304.8351","213043.9367",H224L20,"51.22730797","4.444697472","17.0",48,"complex Deurne (2)"
A0120001,"41.573",R10,"152544.5619","220441.1337",H101L10,"51.29381478","4.405236458","18.0",49,"complex Leugenberg (15) (noordzijde)"
A1120511,"0.071",R10,"151220.6319","209281.3885",S108L10,"51.19351201","4.386217918","82.0",390,"knooppunt Antwerpen-Centrum + Het Kiel"
A1120561,"0.248",R10,"151383.5749","209273.3151",S205L10,"51.19343906","4.388548766","82.0",391,"knooppunt Antwerpen-Centrum + Het Kiel"
N1860001,"1.046",R10,"151391.6703","209270.6581",S207L10,"51.19341516","4.388664559","82.0",392,"knooppunt Antwerpen-Centrum + Het Kiel"
A1120001,"2.13",R10,"151342.0545","209100.2897",S392L10,"51.19188393","4.38795416","82.0",393,"knooppunt Antwerpen-Centrum + Het Kiel"
A1120001,"2.13",R11,"151342.0545","209100.2897",S392L20,"51.19188393","4.38795416","82.0",394,"knooppunt Antwerpen-Centrum + Het Kiel"
A1120731,"0.001",R10,"151329.1393","209133.3961",S308L10,"51.19218153","4.387769542","82.0",395,"knooppunt Antwerpen-Centrum + Het Kiel"
A1120002,"2.129",R10,"151351.2969","209102.8713",S391L10,"51.19190711","4.388086377","82.0",396,"knooppunt Antwerpen-Centrum + Het Kiel"
A1120002,"2.129",R11,"151351.2969","209102.8713",S391L20,"51.19190711","4.388086377","82.0",397,"knooppunt Antwerpen-Centrum + Het Kiel"
A1120781,"0.063",R10,"151340.5517","209178.3509",S305L10,"51.19258558","4.387932962","82.0",398,"knooppunt Antwerpen-Centrum + Het Kiel"
A0120001,"34.915",R10,"152373.8735","208592.7351",H123L10,"51.18731837","4.402710306","88.0",399,"complex Wilrijk / Legrellelaan (ring2 op"
A0120001,"41.573",R11,"152544.5619","220441.1337",H101L20,"51.29381478","4.405236458","18.0",50,"complex Leugenberg (15) (noordzijde)"
A0120002,"41.568",R10,"152527.7635","220424.7015",H102L10,"51.29366716","4.404995524","18.0",51,"complex Leugenberg (15) (noordzijde)"
A0120002,"41.568",R11,"152527.7635","220424.7015",H102L20,"51.29366716","4.404995524","18.0",52,"complex Leugenberg (15) (noordzijde)"
A0122351,"0.431",R10,"152567.2813","220458.3115",H106L10,"51.29396908","4.405562281","18.0",53,"complex Leugenberg (15) (noordzijde)"
R0022161,"0.601",R10,"147444.8019","222656.3429",S205L10,"51.31372565","4.332112433","19.0",59,"complex Kanaaldok B1-B2 (13) Thijsmanstu"
R0022121,"0.374",R11,"147441.6313","222661.1959",S207L20,"51.31376925","4.332066927","19.0",60,"complex Kanaaldok B1-B2 (13) Thijsmanstu"
R0022121,"0.374",R10,"147441.6313","222661.1959",S207L10,"51.31376925","4.332066927","19.0",61,"complex Kanaaldok B1-B2 (13) Thijsmanstu"
R0022151,"0.523",R10,"147493.0547","222403.8757",S106L10,"51.31145667","4.332806187","19.0",63,"complex Kanaaldok B1-B2 (13) Thijsmanstu"
A0125001,"0.807",R10,"145773.3597","228940.3623",H211L10,"51.37019633","4.308068048","13.0",68,"complex Zandvliet (11) (Scheldelaan- dee"
A0123021,"0.023",R10,"145753.1777","228937.9387",H207L10,"51.3701744","4.307778278","13.0",69,"complex Zandvliet (11) (Scheldelaan- dee"
A0123021,"0.023",R11,"145753.1777","228937.9387",H207L20,"51.3701744","4.307778278","13.0",70,"complex Zandvliet (11) (Scheldelaan- dee"
A0125011,"1.263",R10,"145730.6847","229164.7433",S112L10,"51.37221271","4.307452636","13.0",71,"complex Zandvliet (11) (Scheldelaan- dee"
A0125011,"1.263",R11,"145730.6847","229164.7433",S112L20,"51.37221271","4.307452636","13.0",72,"complex Zandvliet (11) (Scheldelaan- dee"
A0120002,"25.255",R10,"150031.2453","199533.9455",H221R10,"51.10589722","4.369201782","43.0",73,"Boom - Aartselaar (sleuf)"
A0120002,"25.255",R11,"150031.2453","199533.9455",H221R20,"51.10589722","4.369201782","43.0",74,"Boom - Aartselaar (sleuf)"
A0120002,"25.255",R12,"150031.2453","199533.9455",H221R30,"51.10589722","4.369201782","43.0",75,"Boom - Aartselaar (sleuf)"
A0120001,"25.242",R10,"150041.0785","199515.8223",H222R10,"51.10573431","4.369342177","43.0",76,"Boom - Aartselaar (sleuf)"
A0120001,"25.242",R11,"150041.0785","199515.8223",H222R20,"51.10573431","4.369342177","43.0",77,"Boom - Aartselaar (sleuf)"
A0120001,"25.242",R12,"150041.0785","199515.8223",H222R30,"51.10573431","4.369342177","43.0",78,"Boom - Aartselaar (sleuf)"
N4230002,"0.464",R10,"111923.3957","211081.7203",H221L10,"51.20844299","3.823896563","56.0",99,Tractaatweg
A0010001,"24.47",R10,"154736.7703","198925.8879",H192L10,"51.10041175","4.436379591","433.0",3803,"Parking Waarloos"
A0010001,"24.47",R11,"154736.7703","198925.8879",H192L20,"51.10041175","4.436379591","433.0",3804,"Parking Waarloos"
A0010001,"24.47",R12,"154736.7703","198925.8879",H192L30,"51.10041175","4.436379591","433.0",3805,"Parking Waarloos"
A0019402,"24.435",R10,"154679.1119","198872.2895",H107L10,"51.09993044","4.435555741","433.0",3806,"Parking Waarloos"
A0010002,"24.434",R10,"154694.7741","198873.5639",H191L10,"51.09994177","4.435779355","433.0",3807,"Parking Waarloos"
A0010002,"24.434",R11,"154694.7741","198873.5639",H191L20,"51.09994177","4.435779355","433.0",3808,"Parking Waarloos"
A0010002,"24.434",R12,"154694.7741","198873.5639",H191L30,"51.09994177","4.435779355","433.0",3809,"Parking Waarloos"
A0020002,"71.632",R10,"179906.0555","182443.7441",S191L10,"50.95150034","4.79435084","434.0",3800,"Parking Rotselaar"
A0020002,"71.632",R11,"179906.0555","182443.7441",S191L20,"50.95150034","4.79435084","434.0",3801,"Parking Rotselaar"
A0019411,"24.473",R10,"154749.1487","198932.9981",H106L10,"51.10047556","4.436556403","433.0",3802,"Parking Waarloos"
A0019411,"23.967",R10,"154899.0625","198441.2253",S208L10,"51.09605385","4.438689958","433.0",3814,"Parking Waarloos"
A0010001,"23.96",R10,"154884.4147","198437.7027",S292L10,"51.09602231","4.438480812","433.0",3815,"Parking Waarloos"
A0010001,"23.96",R11,"154884.4147","198437.7027",S292L20,"51.09602231","4.438480812","433.0",3816,"Parking Waarloos"
A0010001,"23.96",R12,"154884.4147","198437.7027",S292L30,"51.09602231","4.438480812","433.0",3817,"Parking Waarloos"
A0030001,"11.008",R08,"162024.9775","173223.1509",S122L00,"50.86926077","4.539581152","245.0",3818,"Snede Everberg  Sterrebeek 3"
